Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,VNQ
2021-12-07,0.0204738576782848,0.02966912213946138,0.022929358216104312,0.020868668192069784,0.01569775838614884,-0.008113040750449052,0.00044890156664401104,0.0035432060613329597,0.014305292047438911
2021-12-08,0.002644314148120941,0.0044644884943867424,0.006804106330425164,0.0018869274173489714,0.003985759641884634,-0.017435630441855032,-0.006681971452726643,0.0005393685677796967,0.007165988353608377
2021-12-09,-0.006774392732216583,-0.014823584381944421,-0.02290810698767043,-0.008329968937657029,-0.0047848043276648156,0.005577635489454558,-0.0008289288889411495,-0.006130129283900665,-0.014564596602512303
2021-12-10,0.009369521980595152,0.010811722455481565,-0.0027699925840334316,0.002152032792288594,0.0007990446857801814,-0.0024149027515703025,0.00113041566066574,0.004211020685246147,0.003074302691916664
2021-12-13,-0.008897853603608397,-0.014552128937967979,-0.014721904881697334,-0.00941128787183576,-0.01598594983709134,0.014670318365098467,0.004507954918873125,0.0025181269175167387,0.009345875923626679
2021-12-14,-0.006903698925352586,-0.010404279095811653,-0.008646605434302401,-0.005339524749477853,-0.002266470743531812,-0.0023858737707191935,-0.004507954918873125,-0.009385206339642238,-0.012873231978586475
2021-12-15,0.015504015367723056,0.022541320952511157,0.015749904696220618,0.013489303672787223,-0.002892000743436096,-0.00966886668536393,0.001279190686163112,0.004282351988517341,0.013946056838927134
2021-12-16,-0.008857352670611718,-0.026050958377873634,-0.020429629621220968,0.00012857449408443244,0.0012404656383795398,0.00038914520438648736,-2.996666870380693e-05,0.012024970840539773,-0.0003573709101321043
2021-12-17,-0.010700130026099153,-0.005001551556778061,0.009151877253143148,-0.012704273227465812,-0.004970858401811995,0.011267934409486813,0.002333317059145301,-0.0021431166861889395,-0.001252133828617552
2021-12-20,-0.010690364984606404,-0.009747788826263815,-0.014136754671511653,-0.002220499595925851,-0.015063287289314609,-0.00752017516329051,-0.004370087469947492,-0.004240244730916665,-0.00781655470169973
2021-12-21,0.017603260099170903,0.022133624008865205,0.028168272495781466,0.011052950248248372,0.016722870183988103,-0.0038146204662847794,0.0019610831516354565,-0.0004189761834467731,0.011211328609693538
2021-12-22,0.009948927222535708,0.01210506834056968,0.009579043092905692,0.009267649535487088,0.00475661600363253,0.004616086236578276,0.00158155044376862,0.009356118800107005,0.010204632785119294
2021-12-23,0.00620293264011007,0.0075107165724217495,0.007958076425069294,0.005876393001448932,0.005144584130519547,-0.008714927368522751,-0.0015058631846018855,0.002251481491211571,-0.0010597069850240004
2021-12-27,0.014052956927745441,0.01639228304513729,0.009323985730410378,0.007739809569367928,0.004505474954248356,0.002420989562111231,0.002934210799770298,0.002364450476828317,0.01683367069929087
2021-12-28,-0.0008177230013286518,-0.004645620658706662,-0.006131682669426652,0.00037880706400716946,-0.0032747654777161017,-0.003971427993824328,-0.0012777050443020244,-0.004319380340024992,0.00367751942022565
2021-12-29,0.0012784284582245675,-0.00014943992669635975,0.0010770321471049726,-0.00037880706400716946,-0.004520286965005393,-0.010984193505636064,-0.0055072279706136484,-0.0002965516280148961,0.006706850930669361
2021-12-30,-0.0027681047168988115,-0.0029927926922876935,-0.0002690585677322943,-0.0026253067306889477,0.011390919405364741,0.008351197719629333,0.004001452425949736,0.0071515817441829554,0.004331339618803831
2021-12-31,-0.0025235610009879395,-0.006264170836800531,-0.0021554423906327003,-0.0008892912114291107,-0.004901042109129339,0.001958635843357648,-0.001508116110000124,0.006808358432550676,0.0027621939209439006
2022-01-03,0.0057731906873979,0.009580734832523419,0.012819126902590128,0.006461069807691899,0.007139300418387506,-0.02660042329409773,-0.010697015749872918,-0.015503300973700007,-0.007874958993071779
2022-01-04,-0.0003349937486341048,-0.013055476494034046,-0.001510098973104057,0.005666416873999935,-0.003461225668636825,-0.004166684225325845,0.0008388165303871986,0.007339514803168967,-0.0012170736681147432
2022-01-05,-0.019388836122315567,-0.031202999954626165,-0.034456398944680444,-0.008828368079300652,-0.016451249159871395,-0.005442901801180788,-0.00588555301517335,-0.0030121970522101194,-0.029036100554186817
2022-01-06,-0.0009398849737438653,-0.0007027788224807097,0.005688462130688521,-0.00508007706405067,0.004551157211321488,0.0025852597464375293,-0.0013039342654597164,-0.012319703780208968,0.0008950132376419617
2022-01-07,-0.0039613356658749765,-0.010891875253792094,-0.011641093567946292,0.0029241718008856665,0.00904055626222,-0.007214000782409968,-0.004307365361126969,0.004540812572282782,-0.006642833964008332
2022-01-10,-0.0012450800378820404,0.0006579844877112606,-0.003477002893885306,-0.009310691789967684,0.0,0.0024574708899551823,-0.0009258690972187011,0.003035593623995858,-0.005780801857805606
2022-01-11,0.009067057930177924,0.014910485275645868,0.010579020787542248,0.01083309411882638,0.02284995343128715,0.006639211121881594,0.0030049318161982086,0.011992457136645207,0.0015389331795185868
2022-01-12,0.0026998696534530353,0.0039576820190188045,-0.007472220831567178,0.009713065812423594,0.016457142161665494,-0.0038382560901615292,-0.0006927543188455232,0.002639137142411485,0.001174935387409981
2022-01-13,-0.013874325930339992,-0.02533457884940482,-0.009209455546531409,-0.007307510117186666,-0.014260452858521067,0.008841374708443261,0.0031511655247014048,-0.00340277134129785,-0.0019893454569404057
2022-01-14,0.0004086117268933265,0.006203352262819983,0.0014007988913400382,-0.0010122011938138442,-0.000398977946957757,-0.015225031977809778,-0.008864188983729093,-0.002883829150556849,-0.009093449133034781
2022-01-18,-0.01786806184634493,-0.025209297932577535,-0.03070301703407008,-0.014792498579327074,-0.01792054753974215,-0.014173631797959274,-0.009568719170932383,-0.001651618267930921,-0.010560768882972305
2022-01-19,-0.01043773159985939,-0.01104435119068814,-0.016397233272456013,-0.0008996922614734615,0.004257395750626891,0.006898614786938317,0.0015623281436294434,0.01575575060513401,-0.013570239189649946
2022-01-20,-0.0111300418218514,-0.013073508609497075,-0.018262765131689562,-0.004898250480553479,0.005849819329802219,0.0061487095093921695,-0.0005465264123811764,-0.0025020112544043016,-0.012903703551410572
2022-01-21,-0.019825748225477113,-0.0281203762318043,-0.018907401861805617,-0.01366052064226686,-0.014586927926142135,0.011835441760631227,0.006537824602733444,-0.0032677719138094474,-0.002467298503599835
2022-01-24,0.004237737543372866,0.004567463930971627,0.022785173787550406,-0.010005379669508763,-0.014181690433570537,-0.008248899990099368,-0.0031078167824505343,0.005479160681096218,0.001898535063596718
2022-01-25,-0.012283983842905855,-0.023454446740099222,-0.01343786820707571,-0.006104645348962379,-0.0018647553216912804,-0.00161553935506209,-0.0028056058558094676,0.003192034576976255,-0.003991728042985088
2022-01-26,-0.0025120553400999057,-0.0015658045812800836,-0.014538912199368426,-0.003868041063499028,-0.012731024980892958,-0.012168360092644548,-0.006812568539968922,-0.01629856790431372,-0.01574071038441005
2022-01-27,-0.004950227772170024,-0.010121675600010427,-0.02296935607974504,-0.004688277981115263,-0.011619530610454287,0.018196479859291514,0.0022759443653930234,-0.012982115320597565,-0.016680736019544895
2022-01-28,0.024532110092001957,0.030887148499483708,0.019288552942791526,0.0033510950647821502,0.004875493664012964,0.00034965848531953725,0.001097107838871736,-0.0029877523376660164,0.031849995717084134
2022-01-31,0.017850729125710174,0.03147754001205261,0.03021766516237978,0.014480339767997563,0.032250868000556654,-0.0051835291775717,0.00046945893259486837,0.0059070563312300095,0.012216766411221158
2022-02-01,0.006734165562856553,0.006780692945508093,0.010479338817418693,0.009451428084824798,0.006123679167514329,-0.003324906910160408,0.001661390598564516,0.0008325368758193008,-0.0035833043694921685
2022-02-02,0.00966722356683647,0.008092795784723883,-0.00998289972257016,0.007419600667330606,-0.0016293237383435688,0.003380749998981969,7.833275527246997e-05,0.0036194338899537826,0.012672101728175456
2022-02-03,-0.023785594329200244,-0.04138890686517893,-0.01910443125976169,-0.015948323546184362,-0.010655852308207425,-0.007835905458592585,-0.008096017651915588,-0.0014224174555623748,-0.010690272069289186
2022-02-04,0.004691253535510143,0.012536174022639734,0.004294058799978906,0.00236914685003331,0.0024690867967418484,-0.014852443107495894,-0.009993491595275295,0.0015408910869814108,-0.00994848650337321
2022-02-07,-0.0032145656597863947,-0.008077306709523668,0.004927813957365856,0.001707342983038096,-0.0020570326575177766,0.0006475959001708276,0.0018313196415915556,0.0073753173535777705,-0.0014293635183166842
2022-02-08,0.008194295512500283,0.011172861863842698,0.016910633257489316,0.005105180068665227,0.009632213706163295,-0.0067085339484211914,-0.003746719274730026,0.003052207946077523,-0.004683357413160394
2022-02-09,0.014529991543685838,0.020969432737872218,0.01881000416387657,0.01606058390371956,0.015582594483178891,0.0018800217951238096,0.0033487924703070604,0.0033934142753979657,0.02235788083399548
2022-02-10,-0.018129015151616024,-0.022892550609775242,-0.015461750023293419,-0.012801772608109552,-0.006648678690740262,-0.01602039558782753,-0.013704669050737195,-0.0038037857675305986,-0.02389200464757746
2022-02-11,-0.019915679835792233,-0.03223602050558405,-0.010177340089244424,-0.0152113864035881,-0.015276835832064517,0.01471922864606423,0.007396658692115032,0.01887560786556186,-0.009157086918888169
2022-02-14,-0.003274727665739441,0.0012385667796648292,-0.003482066458635913,-0.006495733078441646,-0.007002946392859588,-0.012519361270819651,-0.008931008713574329,0.005336451777181672,-0.009144031370023953
2022-02-15,0.015998165356175598,0.024559895293817746,0.026455499959448403,0.01818715765499057,0.021470843744514134,-0.011417705785355281,-0.005023746393781003,-0.009545260370239284,0.008950521888976937
2022-02-16,0.0011202823650622307,-0.0002527554787459252,0.0020844736051461865,0.00378042279883406,0.007256741297331004,0.0059088368278414904,0.0014607682766891728,0.010231731307338343,0.004638048414874696
2022-02-17,-0.021592850665825836,-0.03019512054433804,-0.0259523013959857,-0.016264930307546166,-0.011717380264040678,0.007411187788407325,0.000730145825848183,0.01357550816897568,-0.010661079434565401
2022-02-18,-0.006496322576832192,-0.011471040744425842,-0.00863565143305145,-0.004240780298277791,-0.010007258384944873,0.010472196568044545,0.002428483691581107,-0.0007337240197315964,-0.006059349375941103
2022-02-22,-0.010789308292835642,-0.010094609943922528,-0.014187489561550137,-0.011755119849582663,-0.014263956124838106,0.0026008887631432387,-0.0012947313523836712,0.002086858856896079,-0.0036339120163431105
2022-02-23,-0.017898023258399398,-0.02594882897441586,-0.018889775115109586,-0.008230579879228372,-0.011727675011631078,-0.013877315682838898,-0.009108477457461461,0.004497100140273602,-0.016667050979927822
2022-02-24,0.014937100868377406,0.03305209177205004,0.025882521308684403,-0.013503798767879438,-0.020860661631617372,0.0006583673462445816,0.004727420509438751,-0.006471023453826774,0.016667050979927822
2022-02-25,0.02182408288546167,0.015388231434295463,0.022270870289824884,0.02468605059095985,0.01832951102658109,0.0007306882225952549,0.004057803477155453,-0.003336237275936682,0.023818705239178506
2022-02-28,-0.0025617908309589765,0.0029742297061954304,0.004041256051450226,-0.019208024759042708,-0.013180404319860006,0.0216818281673552,0.01063313741570937,0.010311993951243714,-0.015002809343451773
2022-03-01,-0.015347368772941294,-0.015429537834747542,-0.01901686976771444,-0.022094062661925484,-0.013356450317951296,0.011495643441359782,0.0034140999194764987,0.01800043176575361,-0.005280062883036507
2022-03-02,0.018228941068004545,0.016640031177624692,0.023531485946462816,0.012487884854780695,0.0017334733210043751,-0.034780608126052215,-0.015320189806447893,-0.010460864384516988,0.018552190247171474
2022-03-03,-0.004991050308925438,-0.014387949198016337,-0.011919614952310198,-0.01991559224603634,-0.014172188659646423,0.010133669415262503,0.003649655993105405,0.005935763844875375,0.008146835260248508
2022-03-04,-0.008157927341051696,-0.014597801973306623,-0.015781215076530408,-0.02940569274942728,-0.020408953937387064,0.017116861884248102,0.0009713190348605849,0.015803608419049375,0.004571522636828362
2022-03-07,-0.029922143053052963,-0.03757843687546103,-0.025180990771734635,-0.0322394703917217,-0.03814566475002179,-0.007659180399193666,-0.012206474646647258,0.014753495270293016,-0.019962183426075697
2022-03-08,-0.007610603970841012,-0.004658881461162778,0.0055080741226465335,0.00864018614268769,0.003254269914768848,-0.010110633303560768,-0.005994346620071589,0.0269914293684268,-0.004858533917156294
2022-03-09,0.026457528709097566,0.035365133060030196,0.02779425168436589,0.040976036208344446,0.027919670394358942,-0.00984744183794195,0.00172814489286921,-0.030161495266206373,0.015272933656131471
2022-03-10,-0.0045256111677849375,-0.011167011566378449,-0.0017990228021025345,-0.012030863186909713,-0.018909449945886614,-0.014471242554232155,-0.01149510924765007,0.0031163668784781606,0.0024913130318289234
2022-03-11,-0.01279664465505892,-0.02095649130520716,-0.016085139710792618,-0.010865711028531067,-0.02115131007279336,0.003340901001540608,-0.0004158815305670416,-0.00705269602424341,-0.007974161656553846
2022-03-14,-0.007335228798034166,-0.019391181740656904,-0.020645570844802563,0.009134949771713252,-0.024492931532006157,-0.023625452968638605,-0.014584390851504203,-0.01518847505814147,-0.007843802506464215
2022-03-15,0.021752150199843,0.030884928447883375,0.015805137796291113,0.009481515542667296,0.0014432177865884022,-0.001747342160006049,0.007821466146775258,-0.01888261003368097,0.006685613267436885
2022-03-16,0.021931974678481403,0.036415524239860275,0.030978942461325154,0.03525903808277242,0.07745071415483995,0.009759841079064913,0.008509047557757832,0.0062412859954879,0.011808366998662834
2022-03-17,0.01243333617667819,0.012033568096087244,0.015575946561476428,0.008384314942285975,-0.005129858776507401,-0.007481519063052389,0.009753589060696122,0.004876733952654533,0.015342744516583018
2022-03-18,0.010893243452251511,0.020261149909349463,0.010475649914953422,0.009670952975327829,0.01420979055743743,0.012138611632842355,0.001972582590736849,-0.008828710707897258,0.0
2022-03-21,-0.0002922992301428451,-0.0027839363799895267,-0.008868139815512599,-0.006255016269841818,-0.015552440179259719,-0.023428371907963985,-0.013971626764328171,0.007611755019546251,-0.0061277999193158905
2022-03-22,0.011633261385052052,0.019461829426850485,0.009977211668611652,0.009367972553068427,0.017974530210429496,-0.012894808301533445,-0.0024169988432660716,-0.007277189924242755,0.002549722205512417
2022-03-23,-0.012962082402095731,-0.014475564061529056,-0.01750168855839629,-0.013057859251293102,-0.006619763512024424,0.021677826393458943,0.002833394662522082,0.01356720957605173,-0.0112825972192514
2022-03-24,0.014961827023494578,0.021983440728307713,0.011433319779122542,0.009266868467577183,0.005299274630477413,-0.007863327242392693,0.000415839394197981,0.0072341375131088625,0.006310396946217267
2022-03-25,0.004871853233210821,-0.0008345885473328707,0.0013592434021072464,0.0005426543939135442,-0.007959198622225383,-0.013969771885619764,-0.007933837289849421,-0.004103860537691517,0.01240848516752191
2022-03-28,0.007087721909674549,0.015354183357885631,0.00033954195067753545,-0.0032591607760128483,0.0033240347888603416,0.00851282068487702,0.005518390705289811,-0.01837151770682066,0.010580797714807133
2022-03-29,0.012295122610183284,0.01706309758348734,0.02641939315771502,0.021928559304706496,0.01689179551025699,0.007524290865758232,0.00838669358093913,0.00044668806848946474,0.0289185854496381
2022-03-30,-0.006193921361076882,-0.011107273751995272,-0.02027892362730288,-0.0041334471089724545,-0.0028318491176770877,0.00777174990456686,0.0023124718640463726,0.008006283379257795,-0.007265665772908214
2022-03-31,-0.01551117347592168,-0.012472043636612362,-0.010612235625370836,-0.016707742974652717,-0.015166668329243294,0.0024256927749206625,-0.0023124718640463726,0.0003875207880481568,-0.012289180417571544
2022-04-01,0.0028302110882378884,-0.0019050290832218764,0.011142415867158029,0.009331469664169312,0.016474686346141798,0.0037991954594245314,0.0033498087130494625,-0.0063862158789014245,0.019283220580832428
2022-04-04,0.00853009900661661,0.020379679619769497,0.0016367098019420823,0.00403011186881308,0.017493166498358192,-0.0069740025363893565,0.0034626971300157905,0.00483506168268466,-0.004899778705892643
2022-04-05,-0.012711839205537423,-0.022454144642821028,-0.02394866812553964,-0.013633104668129725,-0.01858318560604788,-0.022851341863148633,-0.017685325455266465,-0.006284549046099208,-0.004923656522850095
2022-04-06,-0.010049667283838382,-0.021950771148917525,-0.014289456409829704,-0.012032045698229688,-0.013172353415963567,-0.008127118096986408,-0.005880488089147207,0.0023404756196958587,0.011812663697862824
2022-04-07,0.005026443397992075,0.0023749660851706267,-0.0032534773959369545,0.0021985276343148286,-0.007987641869577455,-0.0075611120570311385,-0.004645015578434553,0.003777741580450744,-0.009986280807686931
2022-04-08,-0.0026778136544800546,-0.014077836327596849,-0.008003534286504355,0.00041170138852475446,0.0008907148513910279,-0.010889689147535186,-0.007903865322941961,0.006246419748616283,0.001640889204974627
2022-04-11,-0.017239783675464082,-0.023941708974103193,-0.0067442733012885725,-0.010620140645129617,-0.012542407760588237,-0.015951240764108476,-0.009774794035458001,0.004947206140849758,-0.010806844504921642
2022-04-12,-0.0037122129740492227,-0.004233413878491632,0.003149624666304973,-0.007515525412686408,-0.0031600502675277475,-0.0013817420558774884,0.0006896068762092256,0.007647435301758598,-0.0014744511076019151
2022-04-13,0.01138857539278959,0.02012338162415972,0.018841519124354278,0.010699648550495766,0.013028024162005103,0.002031059568697202,0.005152696737660278,0.004777109287769754,0.007075661526995347
2022-04-14,-0.012530053017504983,-0.0231327064722322,-0.009753258876906479,-0.004571830622460915,-0.013028024162005103,-0.020249321862696235,-0.011718143740074183,-0.003309019437270244,-0.004312836250136343
2022-04-18,0.0004110554199892036,0.0007681209825740609,-0.006757951686423347,-0.005848709304451916,-0.003397249355268528,-0.004980979300971633,-0.007656350392242217,0.0030924062818558085,-0.004054682625058703
